id,query,answer_ids
100,What is the condition associated with SLC13A5 gene abnormalities that presents with altered glutamate decarboxylase function?,[95085]
9553,Which renal condition would preclude the use of pharmacological treatments typically prescribed for salpingitis?,[35764]
8709,Which anatomical structures lack the gene or protein expression linked to paralysis?,"[63826, 63952, 64778, 66747, 67302, 63149, 64799, 64876, 65509, 67302]"
9437,Which phenotypes or effects are associated with a particular subtype of disease in non-human animals?,"[22373, 88744, 22604, 25900, 84814, 89294, 22264, 88765, 84767]"
10895,"What is the relationship between the gene or protein that interacts with Biotinidase (BTD) and leads to biotinidase deficiency, and the proteins that play a role in the regulation of blood coagulation?",[1897]
6467,"Which condition, characterized by idiopathic aplastic anemia, serves as a disqualifying factor for medications typically prescribed to treat chronic HCV infection?","[27460, 27980, 27664, 32562, 36344]"
4436,"Please find genes or proteins that interact with SREBF2, are involved in cell surface receptor signaling, and demonstrate G protein-coupled receptor-like activity.",[58975]
6503,"Which pharmacological agent, known to hinder multiple enzymes involved in the production of nucleotides, aims at the genes or proteins associated with inosine monophosphate (IMP) cyclohydrolase activity?","[14802, 14194]"
7759,"Identify medications that, when combined with Peginterferon alfa-2a for the purpose of treating Hepatitis C, display a synergistic effect, enhancing the therapeutic outcome. Focus on compounds that target Hepatitis C Virus (HCV) by reversibly inhibiting the NS3/4A serine protease enzyme, vital for the virus's replication.",[15392]
5708,"What medical condition could I have that involves persistent thirst, frequent urination, and unexplained weight loss, and is associated with a familial disorder affecting water balance similar to diabetes insipidus, but not identical, as it involves an inability to concentrate urine? My father has it, and my doctor suggested managing salt intake and water consumption, mentioning that medication may be available to reduce the urination. What is the name of this disease?",[32446]
4552,"Please find me a gene or protein that partners with E2F4 in protein-protein interactions, has non-membrane-bound protein tyrosine kinase function, can phosphorylate proteins with ATP from any source, and is involved in both peptidyl-tyrosine phosphorylation and skeletal system development.",[12049]
7889,Which phenotype or side effect can be attributed to a medication that is transported by the gene product of SLC30A5?,[89055]
2769,"What possible diagnosis aligns with symptoms of atypical bone growth, muscle weakness, developmental delays in both cognitive and physical areas, excessive hairiness, hepatosplenomegaly, and distinctive facial characteristics, particularly given a family history of a maculopathy-associated illness?","[32874, 27167]"
10621,"What are the common genetic targets between Synthetic Conjugated Estrogens, A and Levothyroxine?",[8503]
3533,What are the latest or approved drugs targeting the SCN1A gene/protein that either block neuronal sodium channels or inhibit voltage-gated calcium channels?,"[20192, 14979, 14192, 17652, 14581, 15766, 14234, 16475, 14141]"
1562,Which diseases resemble or stem from 19q13.11 deletion syndrome and partial chromosome 19 deletions in terms of shared symptoms or genetic links?,[39023]
3457,What is the disorder similar to or a subtype of COG7-CDG that features involuntary muscle spasms or behavioral changes?,[35488]
10745,Which anatomical structures fail to exhibit gene expression or protein interaction crucial for the development of the endocardium?,[66747]
383,"What is the disorder characterized as a variant of acrofacial dysostosis associated with abnormalities in the POLR1C gene, presenting with small head size, thin eyelid openings, small external ears, unique nasal configuration, clefts in the mouth, identical thumb and big toe deformities, and delayed mental development?","[28169, 94857, 30062]"
7591,Identify medications that exhibit synergistic effects when combined with Oritavancin and are also prescribed for treating the identical medical condition.,[15180]
1406,What are the autosomal recessive disorders associated with the HELLS gene that could explain a patient's symptoms?,[27164]
1627,Could you suggest some medications compatible with Apremilast for treating myocardial infarction?,[14143]
10918,Which anatomical structures lack the expression of genes or proteins that are involved in DNA-dependent DNA replication processes?,[64876]
2850,"What hereditary biliary tract disorder might be associated with congenital lens opacities, early liver dysfunction, progressive jaundice, and developmental delays in patients?",[99676]
6996,Search for diseases that have no drugs indicated for treatment and are linked to Ataxia symptoms.,[27185]
10564,"Which gene or protein, possessing a SH3 domain and displaying guanyl-nucleotide exchange factor as well as protein kinase inhibitor functions, interacts with a gene or protein that is influenced by XAV939 in stabilizing AXIN, and that also interacts with another gene/protein exhibiting SH3 domain binding along with guanyl-nucleotide exchange factor and protein kinase inhibitor capabilities?","[6268, 13454]"
3676,Can you give me a rundown of pill or tablet medications that act on the ALDH2 gene or its associated protein?,"[16465, 16466, 16467, 14586, 14972]"
2934,What are the recommended medications for a patient prone to severe flu symptoms?,[20632]
1743,What disease is a type of infective vaginitis caused by an overgrowth of natural vaginal bacteria and is also a specific Bifidobacteriales infection?,[84071]
3712,"Could you assist in identifying a condition linked to congenital secretory diarrhea, similar to intractable diarrhea of infancy, given my symptoms of persistent, salty watery diarrhea, hyponatremia, abnormal body pH, and reliance on parenteral nutrition due to chronic dehydration?",[99693]
10400,Are there medications specifically designed to interact with genes or proteins connected to inositol monophosphate 3-phosphatase activity that exhibit mood-stabilizing properties through their influence on these biological targets?,"[17828, 17829, 17831]"
2548,Can you find a gene or protein implicated in the RHOF GTPase cycle via interaction and connected to sarcomatoid carcinoma that also plays a part in transcriptional repression and is subject to N-terminal myristoylation?,[6921]
5685,Can you find any genes or proteins linked to interleukin-1 receptor function and involved in the interleukin-36 signaling pathway?,[7288]
4773,What potential diseases should a physician include in the differential diagnosis for a patient exhibiting symptoms associated with the PAM16 gene/protein?,[28144]
1893,Which diseases are related to or fall under oophoritis and also manifest with tuberculous inflammation of the ovaries?,[95859]
5529,"Could you please provide information on the disease associated with Flaviviridae infections, its potential severity, and the possible long-term neurological effects? I'm evaluating my health risks and want to know if this is something I should be vigilant about.","[39521, 97213]"
7904,"Which pharmaceutical compounds, derived from Cannabis and containing both CBD and THC as active ingredients, are designed to affect genes or proteins known to interact with the beta-tubulin binding site?","[14656, 14660, 14661]"
5955,Which investigational terpenoid compound in solid form with organophosphate characteristics aims to modify the functioning of genes or proteins associated with dimethylallyltranstransferase enzymatic processes?,"[17733, 17737, 17738, 19704, 19710]"
7578,What are the characteristic effects or phenotypes associated with a specific subtype of goiter?,"[94260, 94438]"
6722,What are the effects or phenotypes associated with the subtype of human T-lymphotropic virus 1 infection?,"[23100, 23495, 24310]"
7860,"Which medication acts by both influencing presynaptic gene or protein activity and antagonizing histamine at H1 receptors within the effector cells of the GI tract, blood vessels, and respiratory system?",[14575]
2780,What condition includes a cranial nerve tumor and is also linked to abducens nerve pathology in a hierarchical manner?,[95747]
4617,Can you find any solid-state medications that target both the F2 and F7 clotting factors for interactions?,"[14728, 14593, 16146]"
6646,What are the observed effects or phenotypes associated with the specific subtype of cancer affecting the ileum?,"[85103, 22759]"
5831,"Which illnesses are linked to MMP9 and involve the gradual development of fibrosis and densification of pulmonary tissue, and are also deemed unsuitable for therapy with Topotecan?","[84056, 35471]"
8684,Search for diseases not treatable by any known drugs that show skin-related symptoms as part of broader systemic conditions.,[27811]
9616,"Which medication shares a gene or protein transporter with Dexchlorpheniramine maleate and also antagonizes histamine by binding to H1 receptors in the GI tract, vasculature, and respiratory system?",[14575]
8830,Which parts of the human body do not show gene or protein expressions linked to the occurrence of Stridor?,"[63824, 66747]"
8528,Identify proteins or genes that interact with TUSC3 and are concurrently linked to a common disease.,[11458]
9772,Which anatomical structures lack expression of genes or proteins crucial for interaction with the development of glomerular parietal epithelial cells?,[64512]
8954,Which cellular structures are engaged in interactions with genes or proteins influenced by Paramethadione?,"[55776, 55898, 124741]"
321,"Could these symptoms I'm experiencing – vision changes, headaches, memory problems, loss of smell, and ear ringing – be linked to a condition like meningioma, given my family history, possibly affecting the area behind my eyes and impacting my cognitive and sensory functions?",[37203]
5562,Can you give me a list of pill or tablet medications designed to act on the IGHG2 gene/protein?,"[19873, 19875, 19876, 17989, 19877, 19878, 19403, 19416]"
4738,Could you assist in identifying diseases that are associated with or similar to both uterine ligament papillary cystadenoma in the context of von Hippel-Lindau disease and papillary cystic tumors?,[37158]
6769,"Which gene or protein acts as a transporter for medications that exhibit a synergistic effect when combined with Boldenone and is also responsible for conveying L-carnitine, a crucial molecule for lipid metabolism and energy generation, to cellular membrane surfaces?",[3484]
3889,Which disease is linked to the SLC29A3 gene and features histiocyte infiltration in tissues?,"[33528, 38898, 36923, 30438]"
7533,"Which gene or protein lacks expression in both Brodmann area 9, as delineated by Brodmann in 1909, and the combined regions of the dorsal and ventral thalamus?",[4111]
3591,What condition associated with the NBAS gene causes repeated acute liver failure beginning in early childhood?,[29063]
10683,Identify biological pathways associated with the co-occurrence of t(4;14) translocations in FGFR3 and interaction with a shared gene or protein.,[62577]
5406,Which specific gene or protein is involved in squamous cell carcinoma development and also plays a role in the Termination of translesion DNA synthesis pathway interaction?,[9493]
245,What are the potential hereditary or related conditions associated with chronic bile duct inflammation and cholangitis?,"[96939, 37611]"
7457,"Which gene or protein is capable of binding to SREBF1, shares similar biological functions or phenotypic impacts as SREBF1, and also has the ability to interact with the androgen receptor?",[363]
10953,Search for diseases that have no drugs indicated for treatment and are linked to myopathy.,[27349]
2467,Which gene or protein plays a role in unilateral radial hemimelia by directly engaging in protein binding interactions?,[7696]
1708,"What is the related disease that behaves like a type of endometrial endometrioid adenocarcinoma, often starts with fever and muscle pain, and could progress similarly to the flu, potentially resulting in lung issues?",[96603]
10837,Which gene or protein is not expressed in adipose tissue and simultaneously lacks presence in the medial globus pallidus?,[34525]
2503,"What diseases are associated with the CLCN2 gene that manifest primarily with headaches and lead to neurodegenerative effects on the cerebellum, spinal cord, and peripheral nerves, causing walking difficulties and advancing dysfunction in the arms and torso?",[29506]
4494,"Could you identify the gene or protein that is linked to Dengue hemorrhagic fever, plays a pivotal role in the disease process initiated by the dengue virus, and forms a homodimer capable of binding to cell membranes to facilitate attachment of all four dengue virus serotypes?",[203]
3759,Please list the genes and proteins involved in the PE synthesis pathway that also interact functionally with ethanolamine kinase.,[9540]
8407,Search for genes or proteins which interact with SDHAF2 and share an association with a common disease.,[4455]
9739,Which anatomical structures lack the expression of genes or proteins that are involved in the interaction with 3'-UTR-mediated mRNA destabilization?,"[63680, 63824, 63921, 63826, 64338, 66747]"
8563,Which investigational tablet or capsule formulations are designed to act upon genes or proteins associated with uridylate kinase enzymatic function?,"[16963, 18827, 18828, 18829, 18830, 18831, 18832, 16561]"
9495,Which phenotypes or effects are observed in patients with the null-cell subtype of leukemia?,"[94418, 94210, 94316]"
8393,Could you assist me in identifying which pharmaceutical compound has a molecular weight of 863.36 and is transported by gene or protein entities that engage with the apical cellular membrane?,[14108]
9265,Identify genes or proteins that are expressed in the gall bladder but not present in the deltoid muscle.,[8682]
9301,"Which ailments linked to the GRIN2A gene display symptoms such as heightened anxiety, obsessive thinking, and repetitive actions yet are advised against using Pyridoxine as a treatment option?","[27933, 37703]"
5392,"Please find genes and proteins that bind ATP, contribute to auditory processing in cochlear hair cells, and encode a neuronal phosphoprotein implicated in synapse formation and neurotransmitter release regulation.",[8620]
3205,Can you find medications that inhibit enzymes produced by the LYZ gene and also serve as transporters for the LTF protein?,[14118]
10117,Could you identify the biological processes that are involved with or influenced by the gene or protein linked to Distal Sensory Impairment?,"[108356, 44625, 106193, 103667, 46101, 42615, 111482, 48219, 112316]"
1254,What is the secondary disease associated with the etiology or progression of open-angle glaucoma?,[38293]
6199,Which biological processes share a similar interaction pattern with genes or proteins as observed in the phytanic acid metabolism?,"[110945, 45987, 51498, 111258, 41211, 40124]"
10073,"Search for a cellular pathway associated with the PKA-dependent phosphorylation of CREB, which also involves interaction with a shared gene or protein.",[127624]
3361,"Please find me a biological pathway that involves the NSF gene/protein, incorporates the USE1 gene/protein, and includes interactions with the BNIP1 gene/protein.",[129021]
1330,What diseases are related to non-human animal illnesses and impact common rodent species?,[39772]
6351,"Which gene or protein interacts with RAB7A, plays a role in the regulation of early endosomal biogenesis and membrane fusion, and is linked to the same pathological condition as RAB7A?",[4706]
4300,"What is the name of the hereditary skin disorder associated with CARD14, characterized by numerous tiny follicular bumps, scaly reddish-orange patches, and thickened skin on the palms and soles?",[29906]
719,"What type of ureteral cancer is categorized under renal pelvis/ureter carcinoma, commonly occurs in the ureter, and is associated with tobacco use?",[39614]
2297,What diseases are related to Preeyasombat-Varavithya syndrome through a shared hierarchy and are also linked to conditions caused by radiation or chemical exposure?,[35813]
11185,Could you please identify a pharmaceutical agent that shares a common gene or protein carrier with Icosapent Ethyl and possesses a biological half-life ranging from 21 to 72 days?,"[14474, 14347, 14478, 14487, 14302]"
6235,Which anatomical structures lack the expression of genes or proteins that play a role in the branching of the mammary gland during pregnancy?,"[63235, 67302, 63273, 63180, 64313, 66747, 64799]"
4264,Please list any diseases that are precursors or secondary to eye benign neoplasms and also directly associated with Wyburn-Mason syndrome.,[39486]
8074,Find health conditions linked to the LDLRAD3 gene which should not be managed with Isopropamide.,[30035]
8110,Identify diseases that have no drugs indicated for treatment and are linked to cognitive decline.,[27172]
96,"Identify genes or proteins that interact with UBXN2B and are involved in ERAD, endosome-to-lysosome transport via MVB sorting, and macroautophagy.","[11280, 398, 11976]"
9182,Which anatomical structures lack the expression of genes or proteins that are linked to the development of pulmonary edema?,"[67302, 68618, 64778, 63180, 64876, 63824, 63826, 65138]"
7140,"Which condition, characterized by episodes precipitated by non-allergic stimuli like stress or physical activity, should not be treated with medications prescribed for cytomegalovirus retinitis due to contraindications?","[33675, 39773, 83781]"
5111,"Can you help find genes coding for proteins that interact with G protein-coupled receptors, participate in the ADORA2B pathway for anti-inflammatory cytokines, relate to gastric cancer prognosis and immune regulation, and have the characteristic seven transmembrane domains of the GPCR superfamily?","[58797, 34367]"
752,What inherited conditions could cause bradycardia and irregular ECG patterns showing pauses in heartbeat?,[84321]
3086,Which signaling pathway interacts with AP2A2 protein and plays a role in cellular internalization mechanisms?,"[128291, 129094, 127975, 129097, 127849, 127696, 62931, 128404, 128405, 128186, 129023]"
10394,"Which condition, characterized by unusually low blood pressure, would preclude the use of medications designated for human African trypanosomiasis therapy?",[33605]
7024,What are the observed effects and phenotypes associated with the subtype of orbital cellulitis?,[22719]
636,Could you suggest anti-inflammatory medications that target the HRH4 gene/protein for a patient with significant inflammation?,[16491]
5075,What are the known genes and proteins that both interact with binding protein molecules and play a role in cellular adhesion and the keratinization pathway?,[8168]
4183,Could you pull up a list of eye-focused allergic conditions from our medical database?,[36521]
2014,"Given my diagnosis of hyperthyroidism and the presence of symptoms such as swollen glands and tender, red skin bumps, could you identify any treatments that reduce thyroid function and also might list these reactions as potential side effects?",[14640]
7388,Identify genes or proteins with expression in the rectum that are not expressed in both the dorsal and ventral regions of the thalamus.,[7446]
2170,"Could you recommend medications that both treat cold sores and alleviate skin itching, particularly ones that expedite recovery and provide relief from pain and tingling?",[20620]
10038,"Which gene or protein, responsible for coding a protein that forms part of the cilium's apical structure with anticipated calcium ion binding and calcium-dependent protein binding capabilities, and is expected to be present in the ciliary region, is found to be expressed in the nasopharyngeal tissue but not in the quadriceps femoris muscle?",[56550]
882,Can you find any investigational drugs in solid form that specifically target the CTRB1 protein?,"[19680, 19681, 19682, 19683, 19684, 19685, 19686, 19687, 19688, 19689, 14866, 19676, 19677, 19678, 19679]"
1441,"What diseases are associated with lipomatosis, particularly in African American males?",[97453]
3410,What conditions are associated with both abnormally dense bones and hereditary dental disorders?,[30700]
10702,Identify proteins or genes that interact with SMYD2 and are concurrently implicated in the same pathological condition.,[1785]
5587,Which gene or protein is involved in both glycoprotein degradation and interacts with DUSP21 through protein-protein interaction?,[10391]
3908,"What diseases are associated with a carcinoma of the pituitary gland that secretes excess growth hormone, presenting with symptoms like recurring headaches, visual problems, and ongoing tiredness?",[37268]
1525,"What diseases could be linked to phagocytic cell dysfunction, associated with symptoms of abdominal pain, fever, and diarrhea?",[99566]
10666,Search for diseases that have no drugs indicated for treatment and are linked to the depletion of facial fat.,[27788]
3574,What drugs target CEBPB and are primarily broken down by CYP2C8?,[14359]
1959,"What disease is classified under breast benign neoplasms and typically manifests as a single, non-painful, dense, mobile mass in the breast, tending to grow slowly and exceed 5 cm in size?",[98049]
2482,"I am searching for medications effective in managing overactive adrenal glands, specifically those that inhibit the enzyme responsible for excess cortisol production. Can you recommend any?","[14281, 15574, 16191]"
4515,What is the diagnosis for a disease similar or related to central nervous system endodermal sinus tumor impacting the pineal gland?,[96230]
6938,Identify the gene or protein that is categorized within the ATP-binding cassette (ABC) transporter superfamily and is responsible for the translocation of drugs that exhibit a synergistic effect when used in combination with Polaprezinc.,"[8458, 13259, 3181, 34478, 3183, 4152, 3419]"
4969,Which disease associated with the CDH2 gene might cause involuntary mirror movements opposite to intended actions?,[33373]
1689,What medication is recommended for treating a pinworm infection that has spread to the liver?,[15142]
6544,Which anatomical structures lack the expression of genes or proteins implicated in Anuria?,"[64778, 64876, 63824, 64338, 64313, 66747, 64766]"
4471,"What dermatological disease could be linked to widespread white scaling on the skin, sparing skin folds, with a connection to the CLDN1 gene/protein?",[29850]
6420,Which anatomical structures lack the expression of genes or proteins associated with the promotion of tooth development?,"[63680, 64512, 64338, 66747]"
8586,Which phenotypic manifestations or effects are associated with the subtype of breast synovial sarcoma?,"[25218, 22757]"
9470,Which gene or protein associated with keratin formation engages in interaction with the entities responsible for synthesizing docosapentaenoic acid-derived specialized pro-resolving mediators (DPAn-6 SPMs)?,"[5300, 5823]"
9514,Is there an interaction between ferric cation and the proteins or genes associated with the smooth endoplasmic reticulum?,"[14120, 14119]"
9968,"Which medication shares a gene/protein transporter with Repaglinide and also permanently attaches to the P2Y12 receptors on platelets, blocking their activation and clumping?","[14379, 14399]"
6973,"Is there a shared gene or protein transporter between methotrexate, known for blocking purine synthesis as well as B and T cell function, and lauric acid?","[14273, 14194]"
3693,What is the disease associated with HLA-DQA1 that represents a systemic condition subtype?,[32733]
10581,"Identify genes or proteins that demonstrate interaction with both DDIT4L and galectin-3, and determine if there is any shared disease association for both.",[282]
147,"I've been dealing with symptoms like stomach pain, jaundiced skin, nausea, vomiting, unexplained weight loss, and episodes of fever and indigestion. Given my family history of liver adenosquamous carcinoma, could my condition be related, and what other potential illnesses might explain my symptoms?",[37115]
5704,"What is the name of the cellular pathway where the ITPR3 protein plays a role, leading to the breakdown of PIP2 and resulting in the simultaneous creation of diacylglycerol (DAG) and inositol 1,4,5-trisphosphate (IP3)?","[62370, 128453, 128169, 129259, 128080, 62354, 62358, 129369, 128348]"
7755,Which anatomical structures lack gene or protein expression linked to reduced cerebrospinal fluid (CSF) levels of 5-methyltetrahydrofolate?,"[63921, 64799]"
4922,Can you supply a list of genes coding for DNA methyltransferases that are involved in de novo methylation and participate in the SUMOylation process related to DNA methylation proteins?,"[3088, 2382]"
5660,What condition associated with polyarticular arthritis involves subcutaneous nodules similar to those seen in rheumatoid arthritis?,[27471]
6817,Which side effects or phenotypic consequences are associated with a medication that is carried by the SLC39A14 transporter?,[89055]
10899,Which anatomical structures lack the expression of genes or proteins linked to bradykinesia?,"[63235, 63584, 63824, 63826, 63952, 64778, 66747]"
4846,Can you suggest a pill or tablet that inhibits the MME gene-associated membrane metalloendopeptidase?,"[16783, 16688, 16785, 16786, 16691, 16787]"
7631,Identify genes or proteins that interact with Glutaryl-CoA dehydrogenase (GCDH) and are also linked to a mutual pathological condition.,[743]
3827,What are the experimental treatments currently under investigation for epilepsy management?,"[14522, 20341]"
2601,What are the drugs affected by CYP2D6 enzyme activity that are used to treat schistosomiasis?,[15142]
4796,Can you give me a rundown of conditions treatable with Levacetylmethadol that are associated with or encompass morphine addiction?,[37753]
10749,Which anatomical structures lack the gene or protein expression linked to bladder dilatation?,[66747]
1876,"Could familial progressive hyperpigmentation, a hereditary skin condition with early-life onset of dark patches that intensify with age, be an explanation for the increasing visibility of these spots I've had since childhood?",[31871]
3943,"What are the treatment options for managing relapsing-remitting multiple sclerosis, particularly for alleviating the fluctuating symptoms?","[14791, 15371, 15284, 15285, 15829, 20126]"
1912,"What cellular process involves the CENPE gene/protein, is crucial for mitotic spindle formation and regulation, and plays a role in non-small cell lung cancer development through the EML4-ALK fusion?",[128866]
7885,Identify genes or proteins that interact with SREBF2 and share a common associated phenotype or effect.,[421]
2765,"Could you identify genes or proteins that interact with membrane structure elements, have 1-acylglycerol-3-phosphate O-acyltransferase activity, and play a role in phospholipid remodeling for our molecular dynamics study? Please provide a list of these that match our criteria.","[10337, 673, 7107, 21963, 13838, 13487, 59886, 59887, 10131, 58424, 4922, 9082]"
8661,Which specific effects or phenotypes are associated with pancreatic endocrine carcinoma subtypes?,"[26703, 33740, 86773]"
9847,Which condition characterized by excessively acidic body tissues would render the use of medications for spermatocytic seminoma inappropriate?,"[33592, 83802, 83832]"
8705,Which gene or protein is notably absent from both the fallopian tube and decidua tissues?,[34036]
9923,Which anatomical structures lack the expression of genes or proteins involved in the regulation of the steroid biosynthesis pathway?,"[64512, 64778, 66747, 63824]"
9797,Which anatomical structures lack the expression of genes or proteins that play a role in interacting with the G1 phase of mitosis?,[64876]
8091,What are the common gene targets for 3-[(9H-fluoren-9-ylideneamino)oxy]propanoic acid and Fx-1006A?,[111]
73,What is the signaling pathway that hierarchically interacts with 'Processive synthesis on the lagging strand' and occurs in the nucleoplasm?,"[128873, 62853]"
8259,"Which gene or protein is consistently not expressed in both Brodmann area 9, as identified by Brodmann in 1909, and the entorhinal cortex?",[4111]
9003,Which anatomical structures lack gene or protein expression that is involved in interactions with protein sialylation processes?,"[63952, 63826, 66747, 67302]"
9167,Identify a gene or protein that interacts with P2RY8 wherein both are implicated in the same pathological condition.,[3666]
10371,"Identify a biological pathway associated with the translocation of connexins through the secretory pathway, which also involves interaction with a shared gene or protein.",[62538]
3063,What conditions associated with anxiety can cause abrupt mood or behavior shifts that significantly disrupt daily activities?,"[38242, 96867]"
2239,Please list genes and proteins implicated in the secretory pathway transport of connexins and also linked to sensorineural hearing loss.,[642]
1032,Which subtype of central nervous system primitive neuroectodermal tumors primarily affects the CNS?,"[35788, 37439, 97396, 37462, 37438, 36895]"
5090,"Find a gene or protein that interacts with MAP7D1, associates with an organelle membrane via molecular interactions, is involved in metastasis of small (≤7cm) clear cell renal carcinomas, and is believed to bind microtubule plus-ends, affecting cytoplasmic microtubules' structure.",[13402]
3107,Could you provide a list of solid-state drugs targeting the GSK3B gene or its associated protein?,"[18432, 18433, 18434, 18435, 18436, 18437, 18438, 18439, 18440, 18441, 18442, 17828, 16561, 17212, 17213, 16318, 17993, 17997, 18430, 18431]"
10215,Which mental health disorders linked to the SULT4A1 gene are adversely affected when treated with the psychiatric drug Estazolam?,"[83778, 35915, 83779]"
1156,"What condition could I have that's associated with primary bone dysplasia involving disorganized skeletal development, particularly affecting the growth plates at the ends of my bones?",[33427]
6137,"Could you provide information on medications with elimination half-lives ranging from 5 to 14 days, that are designed to act on genes or proteins influencing phospholipase C enzyme functions?",[14989]
903,What diseases are associated with or similar to both clitoral cancer and vulvar neoplasm?,[36586]
4166,What signaling pathways interact with the CARM1 gene/protein and are connected above or below the 'TP53 Regulates Transcription of Cell Cycle Genes' pathway in the hierarchy?,[128816]
7209,Which phenotypic consequences or side effects are associated with a medication that is transported by the SLC23A2 transporter?,"[25201, 25672, 84374]"
867,"Can you identify any gene-protein that both interacts with cell junction components and participates in PPI with LNX1, and is also found on chromosome 17?",[59077]
6053,Which anatomical structures lack expression of genes or proteins linked to the sensation of Paresthesia?,"[63952, 63826, 64778]"
4002,Could you list the diseases categorized as primary bone dysplasias with low bone density that also exhibit TAPT1 gene or protein anomalies?,[29011]
2195,Can you find a gene or protein within the ABC transporter superfamily that is involved in lipid regulation via direct interaction with the ABC transporters pathway and also exhibits ATPase-driven transmembrane transport activity?,"[34403, 34404, 12389, 34408, 34409, 1707, 1100, 34414, 6000, 12273, 4855, 13976, 12825]"
5258,"Could you help me find a bi-monthly administered medication suitable for paroxysmal nocturnal hemoglobinuria, with a terminal elimination half-life around 50 days?",[17946]
9048,"What are the common gene targets associated with both N-(M-Trifluoromethylphenyl) Phenoxazine-4,6-Dicarboxylic Acid and 2,6-dibromo-4-phenoxyphenol?",[111]
8212,Which anatomical structures lack the expression of genes or proteins commonly linked to recurrent respiratory infections?,"[63180, 63273, 63466, 63824, 63826, 63921, 64778, 66747, 67302, 66747]"
8376,"What medications exhibit a synergistic effect with Barbital when treating the same condition, and also possess both neuroleptic and antihistamine characteristics?","[17244, 14310, 14607]"
9280,Search for diseases not currently treatable with any drugs that are also linked to Percussion myotonia.,[27382]
38,What gene is responsible for producing the γ-SNAP and plays a role in Intra-Golgi transport and protein-binding molecular functions?,[8542]
948,Which Mendelian disorders are associated with mutations in the SETD2 gene or its protein product?,[29882]
7326,Which medication is targeted by enzymes produced by genes or proteins found in the nasopharyngeal region that play a crucial role in the cellular glucose metabolic pathways?,[14130]
8,"Please find genes and proteins interacting with the peroxisomal membrane and also involved in inhibiting mitochondrial outer membrane permeabilization, relevant to apoptotic signaling.",[60432]
5377,Identify the gene or protein transcribed in adrenal gland tissue involved in miRNA-mediated gene silencing and linked to acute intermittent porphyria pathogenesis.,[61541]
534,"Identify genes or proteins that interact with BHLHA15, are involved in RNA splicing regulation, influence steroid nuclear receptor function, and belong to the RBM39-like family of splicing factors.",[5441]
6018,Which gene or protein is present in breast tissue but not detectable in skeletal muscle tissue?,[80542]
7242,"Which gene or protein, known to interact with those associated with impaired MUTYH substrate binding, plays a role in catalyzing the conjugation of C24 bile acids with glycine or taurine from their acyl-CoA derivatives?",[4012]
450,"What potential health issues, linked to my father's diabetes, might I face that could lead to more serious complications if left unmanaged?","[28384, 30145, 31234, 98053, 27653, 84167, 28552, 30988, 28236, 84173, 33327, 28208, 32976, 27346, 30063, 30777, 31642, 33086]"
5213,Identify genes and proteins interacting with NOTCH1 PEST domain mutant-driven Constitutive Signaling and associated with calcinosis pathogenesis.,[1781]
4049,"I'm looking for a gene or protein that binds to the CARD domain, participates in the Ovarian tumor domain proteases pathway, and helps activate transcription factors crucial for beta interferon regulation, aiding the antiviral innate immunity. Could you provide a list of candidates fitting this description?",[7091]
3384,Which gene or protein linked to common variable immunodeficiency also functions as a B-lymphocyte surface antigen essential for B-cell maturation and differentiation into plasma cells?,"[4336, 691, 6716, 6067]"
10096,Could you provide me with information on a short-duration medication associated with genes or proteins that engage with the intercalated discs and possesses a metabolic half-life close to 1.25 minutes?,[14051]
11160,"Could you search for a pathway that concurrently associates with ERBB4 signaling and engages PI3K activities subsequent to ERBB4 signal transmission, and additionally interfaces with the identical genes or proteins as those associated with ERBB4? I aim to explore the interconnected pathways to gain insight into the cellular processes tying ERBB4 signaling to PI3K activation.",[127678]
2272,"What patient condition could be a type of vector-borne disease that features fever, headaches, joint pain, sore throat, seizures, and a propensity to bleed?","[35520, 95204, 95175, 95176, 95177, 98395, 97198, 95191, 98393, 98394, 32347, 32349, 32350, 32351]"
3028,What condition is linked to NSMCE3 gene mutations and involves brain calcifications?,[29987]
1079,Can you list pills or tablets that act on the NR1I3 gene/protein?,"[19909, 14281, 16490, 16459, 16397, 17742, 14224, 17138, 15125, 14072, 14297, 16377, 14623]"
4281,Is my upward big toe reflex upon foot scraping tied to a DNA repair issue within the scope of autosomal recessive cerebellar ataxia diseases?,[27662]
2316,"Can you supply a compilation of genes and proteins involved in both the synthesis pathway of bile acids and salts, with a molecular function of cholesterol binding, and that play a role in the bile acid biosynthesis?",[4729]
11004,Which gene or protein is not expressed in the stomach's fundus and skeletal muscle tissue?,[9976]
698,Which genes or proteins interact with acylglycerol lipase's enzymatic function and are involved in immune system processes?,"[1346, 10796]"
2137,"Could you recommend effective treatments for onchocerciasis, also known as river blindness, particularly medications that target GABA-A and glutamate channels in the parasite?","[20569, 15450]"
1258,Which investigational drugs are currently being studied for their effects on the sorbitol dehydrogenase (SORD) gene/protein in preclinical or clinical studies?,[16870]
6195,Which newly developed or research-phase medications focusing on genes or proteins associated with uridine kinase enzymatic function are currently under investigation?,"[18912, 18913, 18914, 16547, 17512, 17513, 17514, 16750, 18192, 16273, 16597]"
3209,"Which pediatric lung condition is a type of primary interstitial lung disease linked to surfactant protein defects and connected to the MARS1 gene, presenting with respiratory insufficiency?",[29735]
