id,query,answer_ids
10734,Show me publications written by Simone Dal Zilio that discuss methods for timing at Free-Electron Laser (FEL) facilities.,"[1713556, 1791180]"
4853,Does any research from the University of Languages and International Studies explore the generation of entanglement using LC circuits within Condensed Matter Physics?,[1441204]
7588,"What papers discussing the accuracy of polarimetry measurements have also cited ""On the equivalence of optimization metrics in Stokes polarimetry""?","[1310149, 1752359, 1721576, 1421194, 1836875, 1372267, 1753552, 1328827, 1748092, 1219614]"
3832,"Can you find more publications by the authors of ""Increased Optical Absorption and Light–Matter Interaction in Silicon Thin-Film Solar Cell Nanostructure Using Graphene and 2-D Au/Ag Nanograting"" that explore light trapping methods in thin-film solar cells?","[1779305, 1835557]"
10498,"Laser cooling of trapped ions"" publications by Statistics Netherlands authors on Arxiv",[1380370]
1863,Are there any Mechanics-related papers affiliated with CD-adapco that specify boundary conditions at the nozzle exit?,[1678345]
4783,"What are the papers referenced by ""GET electronics samples data analysis"" that also discuss a large prototype detector?",[1501960]
2614,Does any research from Beijing Forestry University explore dielectric properties and behaviors of graphene plasmonics?,"[1199625, 1719841]"
3956,Show me papers on Place and Route that explore SFQ circuit design methods.,[1737369]
2770,Could you show me some research papers on Differential stress focusing on lunar fault displacements?,[1726747]
7890,"What other research papers on condensation heat transfer on patterned surfaces referenced or were influenced by the studies conducted in the paper titled ""Condensation on hybrid-patterned copper tubes (II): Visualization study of droplet dynamics""?","[1459104, 1342307, 1317703, 1368264, 1301449, 1628492, 1256813, 1515186]"
10980,"What are the papers that study spatial structures and have been referenced in the paper titled ""Input-output analysis of high-speed axisymmetric isothermal jet noise""?","[1524806, 1562441, 1442380, 1375853, 1418644, 1517878, 1614136, 1608315]"
1907,Are there any research papers from Namik Kemal University examining donor impurities in quantum dots within the realm of Atomic Physics?,[1510809]
3076,"Looking for research papers that have a common coauthor with ""Magnetic structure and magnetodielectric effect of YFe0.5Cr0.5O3"", belong to the condensed matter physics domain, and explore similar magnetic properties.","[1288162, 1355332, 1229637, 1192840, 1850856, 1259021, 1837645, 1498703, 1645391, 1532305, 1838449, 1402295, 1516089, 1723866, 1710011, 1194332]"
1027,"Are there any 2015 publications affiliated with the Swedish Institute of Space Physics focused on the Mars Exploration Program, specifically detailing the first mapping of Martian ion fluxes?","[1208649, 1586653]"
3112,Search Arxiv for articles related to the influence of tropical cyclones in the Tropical Atlantic region.,"[1712449, 1429233, 1407686, 1684645]"
12195,Are there any astrophysics research papers from Bob Jones University that focus on the precision observations of shallow-contact eclipsing binary systems?,"[1386353, 1388603, 1497261, 1721158]"
5085,"Which research papers are referenced in ""Electrically tunable graphene polarization beam splitting utilizing Brewster effect,"" and also explore the concept of controlling graphene's absorption/transparency through electric field effects as discussed in the cited work?","[1567847, 1198292, 1474469, 1188639]"
2348,"Search for publications with a common coauthor of ""Shape dependence of spontaneous scalarization"" that are in the same domain, specifically investigating non-Gaussian fluctuations in Lifshitz scalar fields in cosmology.",[1411556]
1143,Show me publications by coauthors of 'Nucleating bubble clouds with a pair of laser-induced shocks and bubbles' that discuss optical trapping techniques.,"[1254824, 1621842, 1178840]"
11032,"What are the research papers about multiferroic thin films that have been referenced in the study ""Multiferroic properties of uniaxially compressed orthorhombic HoMnO3 thin films""?","[1639481, 1330139, 1190284, 1345198]"
7378,Mingfa Yao publications on femtosecond laser-based carbon monoxide detection,[1776185]
10268,Show me publications by Jürgen T. Drachta on the topic of plasmon broadening analysis.,[1699735]
6122,"What are the papers on polar faculae properties referenced in the study ""Magnetic topology of the north solar pole""?","[1675018, 1320107]"
4173,Show me articles on single particle imaging of chromosomes using SACLA technology.,[1627414]
12239,Are there any research papers linked to General Atomics that investigate RMP lobe imaging with a focus on enhancing image resolution?,[1828475]
5329,"Which articles co-authored by the researchers of ""Enhanced superconductivity in Bi2Se3/Nb heterostructures"" discuss the observations on magnetoresistance effects?","[1582946, 1782403, 1850658, 1314085, 1346854, 1296231, 1234024, 1442957, 1542000, 1829043, 1527126, 1247064]"
13063,"Could you find more publications by the co-authors of ""Optical and dielectric properties of transparent glasses and nanocrystals of lithium niobate and lithium diborate in borate glasses"", where they have delved further into the optical and dielectric properties of lithium niobate glass ceramics?",[1528931]
6046,"Can you find papers that are referenced by ""Plasma diagnostic method using intermodulation frequencies in a Langmuir probe"" and involve measuring changes in plasma capacitance over time via a similar Langmuir probe-based technique?",[1323560]
11156,"Search for papers on Hydroxyl Tagging Velocimetry (HTV) methods used for measuring velocities in rocket nozzle flows, preferably including detailed application of this flow visualization technique in such contexts.",[1365751]
13107,"Sandvik"" author papers on crystallization kinetics",[1646097]
2180,Looking for papers from Shandong University of Finance and Economics relating to the field of Optics where a nonlocal filter is utilized for the analysis of fringe patterns?,[1278968]
4017,"Could you locate articles that have at least one common author with the study ""More than Meets the Eye – Infrared Cameras in Open-Ended University Thermodynamics Labs"", also fall under the same discipline, and discuss findings from JET published between 2014 and 2016?",[1756932]
8084,Looking for publications from Defence Metallurgical Research Laboratory studying the impact of film thickness on alloys within the discipline of Alloy Studies.,[1632444]
628,Show me papers by Tao Song related to pollution reduction.,[1741943]
9016,"Which publications featuring co-authors of ""The Lagrangian-space Effective Field Theory of Large Scale Structures"" address the identification of deviations from general relativity via large scale structure observations?","[1744224, 1384745, 1413605, 1828784]"
8328,Papers from Petroleum University of Technology on porous media predicting thermal conductivity in rocks from 2016,[1669853]
62,Could you find publications that evaluate the performance of compact diplexer designs against traditional methods in diplexer technology?,"[1590568, 1767944, 1857933, 1708472]"
584,Are there any 2016 papers in the field of Optics from North China University of Technology that contribute to resolution improvement?,[1672821]
9172,"Are there any articles sharing at least one co-author with the paper ""Study of magnetic behavior in hexagonal-YMn1−xFexO3 (x=0 and 0.2) nanoparticles using remanent magnetization curves""? Furthermore, they should be in the same research field as the 2017 study on epitaxial thin films published in Applied Physics Letters.",[1738114]
6169,Which publications by authors affiliated with the University of Information Technology and Sciences from 2012 discuss filters for terahertz frequencies?,[1255711]
10223,Show me publications by P. A. Eminov on the topic of neutrino properties within magnetized environments.,"[1650738, 1665484, 1280310]"
7333,"Find articles by co-authors of ""Superfluid to Normal Fluid Phase Transition in the Bose Gas Trapped in Two-Dimensional Optical Lattices at Finite Temperature"" that also investigate the paper's dual critical temperatures or explore phase transitions with two critical temperatures.",[1864484]
11079,"I'm looking for research articles focusing on upcoming exploration missions to Titan and Enceladus, aiming to examine their prospects for supporting life beyond Earth and distinctive geological characteristics, as part of the broader investigation of Saturn's satellite system.","[1786246, 1557351]"
13028,Find publications by Adrian Ildefonso on the comparison of charge deposition between lasers and heavy ions.,"[1810746, 1721330, 1840052]"
5362,"What are the papers discussing high-efficiency crystalline silicon solar cells that are referenced in the paper titled ""Volume hologram replication system for spectrum-splitting photovoltaic applications""?",[1572460]
12272,Looking for publications from the Oak Ridge Institute for Science and Education on initial experimental work using a rotating wall machine within Magnetohydrodynamics research.,"[1456419, 1488515]"
4138,Please find articles on greenhouse heating systems' efficiency in slurry temperature regulation within horticultural settings.,[1757192]
7257,Publications on orbital hybridization in iridate materials by authors affiliated with the Zhejiang California International NanoSystems Institute,"[1632960, 1184685, 1834302]"
10347,Show me publications by Akhileshwar Prasad focusing on the dielectric properties in mixtures exhibiting smectic and nematic liquid crystal phases.,[1508398]
3391,"I'm looking for papers related to the utilization of Graphics hardware, specifically, those that tackle GPU-based acceleration of PET reconstruction. My focus is on studies exploring how image reconstruction in Positron Emission Tomography can be optimized or expedited using the capabilities of graphics hardware.",[1616955]
12316,"Could you search for papers with at least one common author to the paper named ""Advances in the study of HTS superconductors for the beam impedance mitigation in CERN-FCC: the thermal runaway problem"", which also relate to the same research field, focusing on the future circular collider as the backdrop for exploring HTS superconductor improvements related to beam impedance and thermal runaway problems?","[1872965, 1869896, 1862444, 1862446, 1864143, 1743184, 1742772, 1861558, 1845436]"
5206,Show me papers from coauthors of 'Energy-momentum tensor of a ferromagnet' which continue to explore the concepts of conserved quantities like energy and momentum in ferromagnetism.,"[1213081, 1235578, 1833343]"
2267,"Are there any papers sharing a coauthor with ""Mode division multiplex communication technique based on dynamic volume hologram and phase conjugation"", that are within the same field and expand on the conditions for achieving high reflectivity as discussed in this study?",[1380048]
2303,"Search for publications co-authored by contributors to ""GaN-Based Enhancement-Mode Metal–Oxide–Semiconductor High-Electron Mobility Transistors Using LiNbO3 Ferroelectric Insulator on Gate-Recessed Structure"" that also explore surface plasmon enhanced light-emitting diodes (LEDs) within the field of semiconductor devices.",[1317589]
3159,Does any research from the China Academy of Space Technology study boiling heat transfer related to Critical heat flux?,"[1740544, 1556001, 1221029, 1356965, 1721384, 1820593, 1538301, 1429949, 1507529, 1841611, 1445710, 1676242, 1858685, 1339484, 1762013, 1319773, 1759068, 1424114, 1683325]"
4294,Has Moog Inc. published any papers introducing interferometric spatial frequency modulation imaging within microscopy for the first time?,[1836631]
1108,Find any survey articles on high-redshift galaxies written by H. Aussel.,"[1241186, 1397603, 1546370, 1257063, 1488233, 1237355, 1448817, 1593107, 1586778, 1483133, 1224766, 1611743]"
8207,Show me publications from Iberdrola scholars covering the development and examination of the initial ITER TF coil winding pack.,"[1469606, 1283073, 1790500, 1681430]"
9139,"Can I find any publications from the co-authors of ""Experimental study of fluid flows in a precessing cylindrical annulus"" which explore the correlation between Earth's fluctuating spin rate and fluid flows within a precessing cylinder's geometry? Specifically, looking for papers that analyze how these factors may impact changes in planetary rotation.",[1507965]
29,Show me publications by Kaia Williams on generating terahertz waves from liquid water.,[1767943]
8363,Have any papers been published by the Royal Brisbane and Women's Hospital discussing the topic of minimal field sizes within Physics?,"[1444707, 1696905, 1465134, 1565455, 1509524, 1522036, 1608630, 1323447]"
9295,Publications by Raydiance Inc. researchers on high-power blue laser sources,[1507664]
663,Search for publications by Joseph E. Golec focusing on the scientific objectives of future cosmic microwave background studies.,"[1821490, 1827699]"
707,Show me publications by Yuka Katsuno Uchimoto on high-altitude H-alpha narrowband imaging studies.,"[1598067, 1373559]"
526,Looking for 2016 Physical Acoustics publications from the University of Novi Sad's Faculty of Technical Sciences.,[1709369]
442,Show me articles on CPUs used for signal analysis in both spatial and frequency domains.,"[1319057, 1248199]"
8142,I'm looking for 2016 papers related to the application of Madelung equations for studying changes in fluid entropy. Can you provide a list?,[1634990]
9318,Show me the papers where Anahit Badalyan has explored the microstructuring of rubidium films using Bessel beams.,[1818787]
8026,"Show me papers on the investigation of dielectric characteristics at phase transitions referenced by ""Residual ferroelectricity in barium strontium titanate thin film tunable dielectrics.","[1602984, 1389476]"
1329,Show me publications by Qian Xu featuring enhancements in impedance matching methods.,[1675791]
3378,"I'm looking for papers in the same field as ""Approximate singly excited states from a two-component Hartree-Fock reference,"" which examine relativistic effects within linear-response and also share a coauthor.",[1688501]
2122,"What are the hard x-ray microscopy papers referenced in the study ""A compound multilayer Laue lens with multiple tilting angles""?","[1569382, 1241224, 1341644, 1175983, 1202167]"
6180,Show me publications by K. Jobe on the measurement of molecular geometries using ultrafast electron techniques.,"[1822092, 1703836, 1665653]"
11090,Are there any publications from Protein Sciences researchers that explore amplitude modulated symmetric Airy beams?,"[1683016, 1209177]"
2046,"Do any publications affiliated with Hadassah Medical Center study the field of Matrix Mathematics, specifically the link between matrix rigidity and stem cell polarization, and focus on the potential non-monotonic effects of changes in matrix rigidity on stem cell polarization?",[1368209]
5027,"Looking for papers that have studied coronal loop oscillations and have quoted or made reference to ""Nonlinear Kink Oscillations of Coronal Magnetic Loops"".","[1401796, 1581231]"
12137,I'm looking for articles exploring automated exposure methods within exposure technique research.,[1565313]
10166,What are some nanofluid heat transfer research papers published by scholars from Philadelphia University?,[1564849]
7076,Are there any papers from Busek researchers focusing on low-power Hall thruster plumes?,[1516365]
4319,Search for publications from Thaksin University on the magnetic characteristics of ternary alloys within condensed matter physics.,[1626457]
12053,"I'm looking for articles related to Bileptons that delve into dark matter options in supersymmetry. Specifically, I'd like to see studies focused on exploring dark matter possibilities through supersymmetric Bilepton frameworks.","[1217501, 1806517]"
5143,"Can you show me papers that explore variations in electron transport due to pressure and are cited in the study ""Biaxial strain effect on the electronic and magnetic phase transitions in double perovskite La2FeMnO6: A first-principles study""?","[1668554, 1306453]"
13209,"Which publications can I find from the coauthors of ""A force calibration standard for magnetic tweezers"" that explore the anisotropy of magnetic beads through the use of magnetic tweezers?",[1188288]
11258,Show me the papers by L. E. Dunkelberger studying particle correlations.,"[1859344, 1777127, 1341051, 1631519]"
7112,"Which authors of the paper titled ""Luminescence properties of Dy3+ doped lanthanum-calcium-silicaborate glass scintillator"" have also published research on the search for neutrinoless double beta decay using molybdenum?",[1870531]
10002,"Find publications since 2017 by co-authors of the paper ""Channel branching and zigzagging in negative cloud-to-ground lightning"" that also address laser design.","[1766305, 1768678]"
6348,Show me publications by George Constantinescu related to mixing interfaces.,"[1505416, 1613344, 1674899]"
1085,"What are some research papers that discuss proton acceleration and are either cited by or related to the study ""Ion acceleration in electrostatic collisionless shock: on the optimal density profile for quasi-monoenergetic beams""?","[1554504, 1339465, 1388330, 1237324, 1644756, 1784441]"
9353,Are there any publications by scholars from Velammal Engineering College on the topic of cerium-doped glass ceramics materials?,[1690547]
8109,Are there any publications by Gujarat College researchers that explore the alteration of extinction properties by composite grains?,"[1581557, 1690207]"
9237,Could you show me some papers related to the Celestial equator focusing on the impact of tides on Earth's atmosphere?,[1186229]
911,Are there any astronomy publications from the University of South Wales focusing on eclipsing binary star systems?,"[1599282, 1568406, 1637910]"
875,Could you locate some papers about Conventionalism that explore Einstein's thoughts on the impact of relativity on rods and clocks as depicted in his thought experiments?,[1544574]
409,Show me publications by Yannik Fontana on the relationship between shell thickness and the formation of quantum dots.,[1603057]
4236,"Show me publications from co-authors of 'Dynamics of colloidal aggregation in microgravity by critical Casimir forces', which further discuss the structure of colloidal aggregates under similar experimental constraints.","[1255782, 1633510, 1600232, 1599211, 1754669, 1284920, 1735610, 1606395]"
11377,Arxiv publications authored by WHO personnel on the capabilities of WHO BioDoseNet facilities.,"[1474132, 1691533]"
6267,Could you show me some research papers about Humidex that cover the weather phenomena during the summer of 2015?,[1826954]
13242,"What are some research papers that both reference ""Superoutburst of SDSS J090221.35+381941.9: First measurement of mass ratio in an AM CVn-type object using growing superhumps"" and also include a discussion on superhumps in their own findings?","[1251705, 1604180, 1182501, 1739095]"
5108,Show me a list of papers discussing different techniques for particle tracking in the field of Validation methods.,[1750592]
12018,"Searching for studies examining the effect of particle size on copper indium diselenide photoactive nanoparticles during pulsed laser sintering, which are referenced in the publication ""Charge carrier transport and collection enhancement of copper indium diselenide photoactive nanoparticle-ink by laser crystallization"".","[1327679, 1407463]"
4352,"Could you find research papers by the authors of ""6-hour maximum rain in Friuli Venezia Giulia: Climatology and ECMWF-based forecasts"" that also investigate storm forecasting? Specifically, I'm interested in works similar to their 2013 analysis on heavy rainfall event forecasting.",[1320542]
6303,Are there any papers by Yeungjin College researchers on the topic of fabricating organic memory using plasma polymerization?,[1329714]
10049,"Could you find me research papers on cantilever pixel detectors for far-infrared frequencies that are referenced in the study titled ""Absorption Properties of Simply Fabricated All-Metal Mushroom Plasmonic Metamaterials Incorporating Tube-Shaped Posts for Multi-Color Uncooled Infrared Image Sensor Applications""?",[1300002]
7159,"Are there any publications by the co-authors of ""Modeling the evolution of spatial beam parameters in parabolic index fibers"" that further explore fiber optic beam delivery based on the results from this study?","[1218532, 1252231, 1324295, 1337421, 1388149, 1464859, 1224153, 1246427]"
11213,Which publications from Baidu researchers delve into the topic of magic measures in quantum channels?,[1851873]
1362,Could you show me the publications Brendan C. K. Casey has written on the topic of Higgs boson particle research?,"[1601063, 1571885, 1592654, 1568982, 1279545, 1544890]"
2169,"Looking for papers that have a common coauthor with ""Laser acceleration in novel media"", fall under the same field of study, and delve into the first level trigger algorithm performance for the JEM-EUSO telescope experiment.",[1756595]
3333,Show me publications by Yanhui Xi on the topic of wave propagation.,"[1774244, 1750852, 1708650, 1483668, 1808604]"
7391,Does Phillips University have any research papers on Spectroscopy featuring THz performance analysis using pulsed lasers?,"[1313639, 1349160, 1759337, 1368142, 1758450, 1726424, 1841275, 1752572]"
10281,"Can you find me other works by authors of ""Wettability and formation mechanism of ZnO micro-spheres composed film"" related to the manufacturing and attributes of superhydrophobic ZnO films?",[1183968]
1206,Find publications from the coauthors of 'Are nonperturbative AdS vacua possible in bosonic string theory' that explore new mechanisms for inflation.,[1334305]
3257,Show me publications from co-authors of 'Semivisible Jets: Dark Matter Undercover at the LHC' where they explore novel jet substructure templates for QCD background prediction.,[1601169]
2551,"Are there any publications linked to the Ministry of Industry and Information Technology of the People's Republic of China that focus on Ferromagnetism, particularly studying the effect of rapid cooling on photoluminescence quenching?",[1420480]
11587,Search for publications by Zaijun Wang on the impact of structural inversion asymmetry on topological phase transitions.,[1357968]
6497,Does the Children's Hospital of Philadelphia have any publications in the realm of Physics addressing pediatric imaging methodologies?,[1361652]
2435,Are there any papers written by Sangeeta Malhotra in early 2018 that present findings from Lyman-alpha measurements?,[1791231]
2849,"What 2015 papers on nonconservative force fields were referenced in the paper titled ""Complete list of the first integrals of dynamic equations of a multidimensional solid in a nonconservative field under the assumption of linear damping""?",[1635138]
10515,Show me publications by Jonathan M. Kindem on integrated quantum memory devices.,"[1654754, 1855011, 1659754, 1629453, 1770193, 1624631, 1209628]"
1592,Search for publications by Katsuhiro Kinoshita related to thermal conductivity and heat transfer characteristics.,"[1346133, 1283773]"
12938,Show me publications by Zhigang Wu on induced p-wave pairing in Bose-Fermi mixtures.,[1829377]
5828,"Are there any publications by co-authors of the paper ""Complexity of the Gaia astrometric least-squares problem and the (non-)feasibility of a direct solution method"" which report null findings from spectropolarimetric observations conducted in 2012?","[1615480, 1391831, 1550791]"
7405,"Find me publications from the co-authors of 'Water activity in lamellar stacks of lipid bilayers: ""Hydration forces"" revisited' that also focus on the impact of dehydration on DNA structure changes.",[1462875]
5454,Does the Hong Kong Institute of Education have any publications on the possibility of dark matter annihilation near intermediate mass black holes in the realm of dark matter studies?,[1829389]
2799,"What other research articles, that delve into the peculiarities of acoustic wave propagation, have referenced or have been influenced by the study, ""Exotic absorption peaks of acoustic waves in one-dimensional layered phononic crystal""?","[1495044, 1307079, 1454861, 1288056, 1422908, 1266878]"
7879,Show me publications written by Fatemeh Ahmadi that investigate the impact of motion within gravitational fields on spin entanglement.,"[1480984, 1378195]"
10969,Show me publications by Nina Meinzer on plasmonic constituent-based metasurfaces.,"[1291744, 1368675, 1449372, 1650007]"
12544,"Can you show me other publications from the authors who contributed to the study ""Mixing in planar spiral microchannel"" on the topic of microchannels?","[1226018, 1764835, 1739522, 1504734, 1711365, 1802594, 1646857, 1474743, 1770744, 1856380, 1704190, 1442591]"
7561,Show me publications by K. Islo on constraints of gravitational wave emissions from supermassive black hole pairs.,"[1844800, 1793150, 1816071]"
10471,Does Arxiv have any Physics papers from the Korea Foundation focusing on the AC characteristics of insulation-free coils?,[1606568]
12420,"Find papers from the University of Maryland University College discussing UV spectra of binary star systems, published between 1978 and 1992 in the field of stellar astronomy.",[1430137]
5530,"I'm looking for articles related to advancements in ultrasound equipment that enhance the precision of sound speed measurements across different modalities. Specifically, I'm interested in studies focused on methods that improve the accuracy of sound speed determinations in multimodal ultrasound applications.",[1756194]
155,Search for articles on the application of manganese-ferrite nanoparticles in Polyethylene glycol for MRI contrast enhancement.,[1839739]
8531,"I'm looking for papers focusing on the outer planets in relation to K2 multiplanetary systems, specifically discussing discoveries from the Kepler K2 mission data.","[1827234, 1620061, 1872166, 1782717]"
8829,"I'm looking for research papers that share at least one co-author with the publication ""Sintering treatment effects on structural, dielectric and magnetic properties of Sn substituted NiFe2O4 nanoparticles"". The papers should also discuss magnetic properties and fall within the scope of studies on structural and magnetic aspects of substituted ferrite nanoparticles.","[1715915, 1753301, 1734727]"
8455,"Can you find papers about cluster structures that either cite or are cited by the study ""Ab initiostudy of structural stability of small 3d late transition metal clusters: Interplay of magnetization and hybridization""?","[1628896, 1688075]"
5863,I'm looking for articles related to photosensitizers examining the impact of varying oxygen levels on the efficacy of photodynamic therapy.,"[1274721, 1604866, 1303012, 1347428, 1785126, 1519914, 1243116, 1737900, 1628406, 1418553, 1507514, 1690427, 1320893, 1651006]"
11704,Could you find some papers related to the Toroidal moment demonstrating a higher frequency toroidal moment?,"[1676186, 1773708, 1774108, 1497420]"
12973,"Are there any papers from the co-authors of ""Central charge bounds in 4D conformal field theory"" that investigate or assess the T-parity model predictions made in their publication?",[1463885]
6614,"Can you find more publications from the coauthors of ""Magnetic phenomena in holographic superconductivity with Lifshitz scaling"", where they also delve into the models and phenomena of holographic superconductors?","[1491811, 1446822, 1176951]"
3588,"What are the research papers on high-speed quantum random number generation referenced in ""Random numbers from vacuum fluctuations""?","[1193441, 1590402, 1566918, 1303469, 1280878, 1259453, 1328208, 1350106, 1386416, 1580817, 1180664, 1386874, 1226621, 1294749, 1333535]"
4645,Which publications by Iona College authors focus on quantum protocol security?,"[1842593, 1431214, 1174226, 1632826, 1778879]"
10922,"Search for publications by authors of ""Differential ghost imaging in time domain"" that further explore the topic of differential ghost imaging in the time domain.",[1750327]
7832,"Seek papers that involve vibration studies and fall under the domain of fluid dynamics and heat transfer, collaborated by any author from ""Fluid flow and mass transfer over circular strands using the lattice Boltzmann method"".",[1302825]
3890,Show me publications by Takashi Sakurai related to the examination of current helicity and twist within solar magnetic fields.,"[1501860, 1605351, 1702579, 1413849, 1201402]"
12817,"Are there any research papers focused on Polarization in Astronomy, specifically dealing with the analysis of polarization from rotating stars? Or perhaps, are there studies that delve into how polarization measurements could contribute to the investigation of light from rotating stars, thereby deepening our knowledge of this aspect in stellar physics?","[1211522, 1702499, 1562372, 1670212, 1556839, 1585479, 1259177, 1771952, 1191378, 1322867, 1403668, 1443250, 1489557, 1578898, 1583930, 1601883]"
6770,"What are some scholarly articles referenced in ""Idealized Numerical Modeling of the Diurnal Cycle of Tropical Cyclones"", that also study the process of hurricane creation and their varied developmental phases, as per their results and interpretations?","[1576219, 1575716, 1658439]"
5907,"What are the papers that the ""Nonholonomic relativistic diffusion and exact solutions for stochastic Einstein spaces"" cited, specifically those discussing quantum field theories around 2010?",[1572109]
11660,"Are there any papers that discuss keyhole pressure in laser welding, are from the same field of study, and share a co-author with the paper titled ""Beam shaping and high-speed, cylinder-lens-free beam guiding using acousto-optical deflectors without additional compensation optics""?",[1307776]
7956,Are there any publications from University of Rio Grande researchers on the subject of SEU testing in SRAM-based FPGAs?,"[1672616, 1664063, 1790142, 1516455]"
4721,Publications by SunPower authors on efficiency limits of silicon solar cells,[1667607]
10846,"I'm looking for research articles related to Fluid queue focusing on establishing validation criteria for 3D heat and fluid flow simulations. Specifically, I am interested in studies that offer validation protocols or best practices for the numerical simulation of thermal dynamics and transport phenomena in three-dimensional environments using computational fluid dynamics methods.",[1663495]
3740,Are there any publications from Bhabha Atomic Research Centre on the measurement of W+c production at LHC within the domain of Meson research?,[1840443]
10796,Publications from Leeds Teaching Hospitals NHS Trust comparing characteristics of energy-matched and unmatched flattening filter-free beams,[1320866]
1711,Articles from Metropolitan State University of Denver authors on convective species transport in tropical regions,[1653393]
2966,"Can you find the 2014 papers that discussed quantum noise and were referenced in the paper titled ""Imaging Correlations in Heterodyne Spectra for Quantum Displacement Sensing""?",[1504465]
7686,"What research papers studying wave interactions in plates have referenced or drew inspiration from the findings of ""Ultrasonic harmonic generation from materials with up to cubic nonlinearity""?","[1532442, 1539847]"
3624,Are there any publications from West Texas A&M University that explore methods to minimize flow separation?,"[1810901, 1714206]"
2802,Show me publications by Tapan Rajbongshi that investigate the impact of deformation on fusion cross-sections.,[1568313]
1675,Show me publications by Jijun Xiong on adjustable plasmon-induced transparency.,"[1857480, 1868660]"
4995,"Looking for Condensed matter physics research papers from Classic Private University, specifically addressing precipitation in silicon single crystals. Any suggestions?","[1409220, 1497037, 1264270, 1448439, 1675421]"
8906,Does the Guru Nanak Institute of Technology have any 2017 physics papers discussing optical waveguides?,[1722025]
9720,Find research papers authored by co-authors of 'Possible $B^{(st)} ar{K}$ hadronic molecule state' which discuss transitions of pion between hidden charmonium states.,[1710793]
8862,Are there any physics studies from John Radcliffe Hospital investigating magnetically induced particle mobility?,[1475169]
9644,"Could you find articles discussing the application of terahertz spectroscopy in analyzing the hydration kinetics of cement, specifically focusing on Tobermorite formation? I am especially interested in studies employing this method to investigate the growth and reaction rates of Tobermorite in cement paste curing processes.",[1815916]
9994,Could you find the research papers by Hua-Long Li on the subject of texture evolution and magnetic properties?,"[1631121, 1464259, 1428383]"
844,Does any 2012 physics research from the University of Gour Banga focus on exotic three-body atomic systems?,"[1321531, 1338469]"
8294,"Show me the papers discussing advanced plasma confinement regimes, authored by researchers who also contributed to 'Plasma confinement regimes and collective modes characterizing them'.",[1502710]
438,"What are the papers on the degradation behavior of acceptor-doped BaTiO3 ceramics referenced in the study ""Phase transition and temperature stability of piezoelectric properties in Mn-modified Pb(Mg1/3Nb2/3)O3-PbZrO3-PbTiO3 ceramics""?",[1527546]
920,Can you find papers that explore the nonlinear optical characteristics of ZnO samples and have been referenced in the paper titled 'Study on optical nonlinearity and optical limiting property of porphyrin-oxygenated carbon nanomaterial blends'?,[1619997]
9206,Which publications from Korea Research Institute of Bioscience and Biotechnology authors investigate detectors based on MMC technology for low-temperature applications?,[1753294]
8138,"Looking for papers with overlapping authors from ""Characterizing cellular morphology by photoacoustic spectrum analysis with an ultra-broadband optical ultrasonic detector"", in the same field, focusing on single-mode fiber end-facet SPR devices.",[1786613]
9362,Show me papers from 2015 authored by researchers at Uttar Pradesh Technical University on the topic of estimating PM10 levels.,[1314913]
794,Show me the papers by Ramón Silva-Ortigoza that delve into the subject of light reflection.,"[1366257, 1352858, 1397210, 1227318]"
1237,"Which authors of ""Complete and incomplete jump phenomenon in the angular dependence of the noncollinear exchange bias"" have also written about the angular dependence of exchange bias in other papers?",[1336031]
3266,"Can you show me papers that suggest new neural network structures to enhance turbulence modeling, have either cited or been referenced by the paper titled, 'Machine-learning inference of fluid variables from data using reservoir computing'?","[1712034, 1731599]"
1353,"Show me papers, authored by co-authors of ""Response theory of the ergodic many-body delocalized phase: Keldysh Finkel'stein sigma models and the 10-fold way"", which also delve into the topic of current-induced effects in noncentrosymmetric metals.",[1843085]
12385,Publications on particle formation mechanisms by Rajagiri scientists,[1283572]
3302,"Could I find any 2014 publications from the Korea National University of Transportation studying thermoelectric properties of Co-substituted, rare-earth-filled skutterudites in the Scattering field?",[1480893]
5295,Could you show me the papers written by Tarun Grover which explore the measurement of out-of-time-ordered correlation functions?,[1689427]
2158,Does any research from Hamad Medical Corporation in the field of Physics provide international diagnostic reference levels for paediatric CT?,[1448403]
12029,Could you show me some 2013 papers focusing on the greenhouse effect that also discuss simulations of Mars' early climate?,[1616008]
4363,"Can you show me the papers published by the coauthors of ""Making the Relativistic Dynamics Equation Covariant: Explicit Solutions for Motion under a Constant Force,"" which also include experimental results from the year 2017?",[1741120]
13273,"What other research papers exploring tunable on-chip plasmon transparency are referenced in the study ""Dynamic Control of Double Plasmon-Induced Transparencies in Aperture-Coupled Waveguide-Cavity System""?","[1671938, 1379076, 1645764, 1224230, 1608360, 1671210, 1299306, 1678642, 1490708, 1338678, 1309721, 1378939, 1363929, 1446366]"
5139,Has Honda published any materials science papers about studying the low-temperature deposition of TiO2 thin films using transmission electron microscopy?,[1381125]
7168,Are there any research papers from Eastern Michigan University exploring the Near-Earth space currents in relation to the Magnetosphere field?,"[1572116, 1589415]"
11222,Show me the papers by Sean A. Hartnoll that relate to computational research.,"[1541890, 1675493, 1484870, 1547792, 1841919, 1438235, 1632954, 1219163, 1480380, 1307007]"
6332,Could you find articles exploring the impact of coupling dispersion on circadian rhythms within circadian rhythm research?,"[1299265, 1668435, 1375052]"
